drug_name,drug_id,disease_name,disease_id,gene_name,gene_id
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb2,NCBIGene:4708
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufv3,NCBIGene:4731
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa9,NCBIGene:4704
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufs1,NCBIGene:4719
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb4,NCBIGene:4710
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa4l2,NCBIGene:56901
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa11,NCBIGene:126328
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,nd6,NCBIGene:4541
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb3,NCBIGene:4709
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa8,NCBIGene:4702
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb8,NCBIGene:4714
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufs6,NCBIGene:4726
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufs8,NCBIGene:4728
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa1,NCBIGene:4694
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa2,NCBIGene:4695
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb1,NCBIGene:4707
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,nd1,NCBIGene:4535
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufc1,NCBIGene:4717
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa5,NCBIGene:4698
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb6,NCBIGene:4712
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,nd5,NCBIGene:4540
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb7,NCBIGene:4713
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa3,NCBIGene:4696
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb5,NCBIGene:4711
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufa4,NCBIGene:4697
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufs2,NCBIGene:4720
metformin,CHEBI:6801,type 2 diabetes mellitus,MONDO:0005148,ndufb11,NCBIGene:54539
tolazamide,CHEBI:9613,type 2 diabetes mellitus,MONDO:0005148,kcnj1,NCBIGene:3758
tolazamide,CHEBI:9613,type 2 diabetes mellitus,MONDO:0005148,kcnj11,NCBIGene:3767
tolazamide,CHEBI:9613,type 2 diabetes mellitus,MONDO:0005148,abcc8,NCBIGene:6833
glipizide,CHEBI:5384,type 2 diabetes mellitus,MONDO:0005148,abcc8,NCBIGene:6833
glipizide,CHEBI:5384,type 2 diabetes mellitus,MONDO:0005148,pparg,NCBIGene:5468
glipizide,CHEBI:5384,type 2 diabetes mellitus,MONDO:0005148,cyp3a4,NCBIGene:1576
glipizide,CHEBI:5384,type 2 diabetes mellitus,MONDO:0005148,kcnj11,NCBIGene:3767
dapagliflozin,CHEBI:85078,type 2 diabetes mellitus,MONDO:0005148,slc5a4,NCBIGene:6527
dapagliflozin,CHEBI:85078,type 2 diabetes mellitus,MONDO:0005148,slc5a1,NCBIGene:6523
dapagliflozin,CHEBI:85078,type 2 diabetes mellitus,MONDO:0005148,slc5a11,NCBIGene:115584
dapagliflozin,CHEBI:85078,type 2 diabetes mellitus,MONDO:0005148,slc5a2,NCBIGene:6524
dapagliflozin,CHEBI:85078,type 2 diabetes mellitus,MONDO:0005148,cyp3a4,NCBIGene:1576
dapagliflozin,CHEBI:85078,type 2 diabetes mellitus,MONDO:0005148,cyp1a2,NCBIGene:1544
saxagliptin,CHEBI:71272,type 2 diabetes mellitus,MONDO:0005148,cyp3a4,NCBIGene:1576
saxagliptin,CHEBI:71272,type 2 diabetes mellitus,MONDO:0005148,dpp4,NCBIGene:1803
saxagliptin,CHEBI:71272,type 2 diabetes mellitus,MONDO:0005148,dpp8,NCBIGene:54878
saxagliptin,CHEBI:71272,type 2 diabetes mellitus,MONDO:0005148,dpp9,NCBIGene:91039
chlorpropamide,CHEBI:3650,type 2 diabetes mellitus,MONDO:0005148,kcnj11,NCBIGene:3767
chlorpropamide,CHEBI:3650,type 2 diabetes mellitus,MONDO:0005148,abcc8,NCBIGene:6833
chlorpropamide,CHEBI:3650,type 2 diabetes mellitus,MONDO:0005148,alb,NCBIGene:213
tolbutamide,CHEBI:27999,type 2 diabetes mellitus,MONDO:0005148,kcnj1,NCBIGene:3758
tolbutamide,CHEBI:27999,type 2 diabetes mellitus,MONDO:0005148,abcc8,NCBIGene:6833
tolbutamide,CHEBI:27999,type 2 diabetes mellitus,MONDO:0005148,kcnj11,NCBIGene:3767
tolbutamide,CHEBI:27999,type 2 diabetes mellitus,MONDO:0005148,alb,NCBIGene:213
glymidine,CHEBI:146188,type 2 diabetes mellitus,MONDO:0005148,abcc8,NCBIGene:6833
glymidine,CHEBI:146188,type 2 diabetes mellitus,MONDO:0005148,kcnj1,NCBIGene:3758
diclofenac,CHEBI:47381,actinic keratosis,MONDO:0005173,ptgs2,NCBIGene:5743
diclofenac,CHEBI:47381,actinic keratosis,MONDO:0005173,cxcr1,NCBIGene:3577
diclofenac,CHEBI:47381,actinic keratosis,MONDO:0005173,ptgs1,NCBIGene:5742
diclofenac,CHEBI:47381,actinic keratosis,MONDO:0005173,cxcl8,NCBIGene:3576
5-fluorouracil,CHEBI:46345,actinic keratosis,MONDO:0005173,tyms,NCBIGene:7298
masoprocol,CHEBI:73468,actinic keratosis,MONDO:0005173,ltb4r,NCBIGene:1241
imiquimod,CHEBI:36704,actinic keratosis,MONDO:0005173,tlr7,NCBIGene:51284
meclofenamic acid,CHEBI:6710,osteoarthritis,MONDO:0005178,alox5,NCBIGene:240
meclofenamic acid,CHEBI:6710,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
meclofenamic acid,CHEBI:6710,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
meclofenamic acid,CHEBI:6710,osteoarthritis,MONDO:0005178,akr1c3,NCBIGene:8644
tiaprofenic acid,CHEBI:32221,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
tiaprofenic acid,CHEBI:32221,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
tolmetin,CHEBI:71941,osteoarthritis,MONDO:0005178,cxcl8,NCBIGene:3576
tolmetin,CHEBI:71941,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
tolmetin,CHEBI:71941,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
oxaprozin,CHEBI:7822,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
oxaprozin,CHEBI:7822,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexanol,CHEBI:75722,osteoarthritis,MONDO:0005178,slc6a2,NCBIGene:6530
2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexanol,CHEBI:75722,osteoarthritis,MONDO:0005178,oprm1,NCBIGene:4988
2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexanol,CHEBI:75722,osteoarthritis,MONDO:0005178,slc6a4,NCBIGene:6532
lumiracoxib,CHEBI:73044,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
lumiracoxib,CHEBI:73044,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
celecoxib,CHEBI:41423,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
celecoxib,CHEBI:41423,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
diclofenac,CHEBI:47381,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
diclofenac,CHEBI:47381,osteoarthritis,MONDO:0005178,cxcr1,NCBIGene:3577
diclofenac,CHEBI:47381,osteoarthritis,MONDO:0005178,alox5,NCBIGene:240
diclofenac,CHEBI:47381,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
diclofenac,CHEBI:47381,osteoarthritis,MONDO:0005178,cxcl8,NCBIGene:3576
salsalate,CHEBI:9014,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
salsalate,CHEBI:9014,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
piroxicam,CHEBI:8249,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
piroxicam,CHEBI:8249,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
diflunisal,CHEBI:39669,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
diflunisal,CHEBI:39669,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
(s)-duloxetine,CHEBI:36795,osteoarthritis,MONDO:0005178,slc6a4,NCBIGene:6532
(s)-duloxetine,CHEBI:36795,osteoarthritis,MONDO:0005178,slc6a2,NCBIGene:6530
(s)-duloxetine,CHEBI:36795,osteoarthritis,MONDO:0005178,hrh1,NCBIGene:3269
nabumetone,CHEBI:7443,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
nabumetone,CHEBI:7443,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
ketoprofen,CHEBI:6128,osteoarthritis,MONDO:0005178,cxcl8,NCBIGene:3576
ketoprofen,CHEBI:6128,osteoarthritis,MONDO:0005178,cxcr1,NCBIGene:3577
ketoprofen,CHEBI:6128,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
ketoprofen,CHEBI:6128,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
histamine,CHEBI:18295,osteoarthritis,MONDO:0005178,hrh4,NCBIGene:59340
histamine,CHEBI:18295,osteoarthritis,MONDO:0005178,hrh1,NCBIGene:3269
etodolac,CHEBI:4909,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
etodolac,CHEBI:4909,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
indometacin,CHEBI:49662,osteoarthritis,MONDO:0005178,cxcl8,NCBIGene:3576
indometacin,CHEBI:49662,osteoarthritis,MONDO:0005178,pparg,NCBIGene:5468
indometacin,CHEBI:49662,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
indometacin,CHEBI:49662,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
indometacin,CHEBI:49662,osteoarthritis,MONDO:0005178,akr1c3,NCBIGene:8644
sulindac,CHEBI:9352,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
sulindac,CHEBI:9352,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
salicylic acid,CHEBI:16914,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
salicylic acid,CHEBI:16914,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
salicylic acid,CHEBI:16914,osteoarthritis,MONDO:0005178,akr1c1,NCBIGene:1645
rofecoxib,CHEBI:8887,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
rofecoxib,CHEBI:8887,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
ibuprofen,CHEBI:5855,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
ibuprofen,CHEBI:5855,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
ibuprofen,CHEBI:5855,osteoarthritis,MONDO:0005178,cxcl8,NCBIGene:3576
ibuprofen,CHEBI:5855,osteoarthritis,MONDO:0005178,pparg,NCBIGene:5468
acetylsalicylic acid,CHEBI:15365,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
acetylsalicylic acid,CHEBI:15365,osteoarthritis,MONDO:0005178,hspa5,NCBIGene:3309
acetylsalicylic acid,CHEBI:15365,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
acetylsalicylic acid,CHEBI:15365,osteoarthritis,MONDO:0005178,akr1c1,NCBIGene:1645
naproxen,CHEBI:7476,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
naproxen,CHEBI:7476,osteoarthritis,MONDO:0005178,akr1c3,NCBIGene:8644
naproxen,CHEBI:7476,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
meloxicam,CHEBI:6741,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
meloxicam,CHEBI:6741,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
valdecoxib,CHEBI:63634,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
valdecoxib,CHEBI:63634,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
flurbiprofen,CHEBI:5130,osteoarthritis,MONDO:0005178,ptgs2,NCBIGene:5743
flurbiprofen,CHEBI:5130,osteoarthritis,MONDO:0005178,ptgs1,NCBIGene:5742
pimavanserin,CHEBI:133017,parkinson disease,MONDO:0005180,htr2a,NCBIGene:3356
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,ddc,NCBIGene:1644
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,drd2,NCBIGene:1813
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,drd5,NCBIGene:1816
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,drd1,NCBIGene:1812
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,cyp2d6,NCBIGene:1565
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,drd4,NCBIGene:1815
l-dopa,CHEBI:15765,parkinson disease,MONDO:0005180,drd3,NCBIGene:1814
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,drd2,NCBIGene:1813
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,ddc,NCBIGene:1644
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin2b,NCBIGene:2904
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin3b,NCBIGene:116444
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin2c,NCBIGene:2905
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin2a,NCBIGene:2903
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,maob,NCBIGene:4129
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin1,NCBIGene:2902
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin2d,NCBIGene:2906
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,abcb1,NCBIGene:5243
amantadine,CHEBI:2618,parkinson disease,MONDO:0005180,grin3a,NCBIGene:116443
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,adra2b,NCBIGene:151
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,drd5,NCBIGene:1816
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,htr1a,NCBIGene:3350
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,drd4,NCBIGene:1815
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,drd1,NCBIGene:1812
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,adra2a,NCBIGene:150
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,htr2a,NCBIGene:3356
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,adra2c,NCBIGene:152
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,drd3,NCBIGene:1814
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,drd2,NCBIGene:1813
pramipexole,CHEBI:8356,parkinson disease,MONDO:0005180,htr7,NCBIGene:3363
benzatropine,CHEBI:3048,parkinson disease,MONDO:0005180,slc6a3,NCBIGene:6531
benzatropine,CHEBI:3048,parkinson disease,MONDO:0005180,cyp2d6,NCBIGene:1565
benzatropine,CHEBI:3048,parkinson disease,MONDO:0005180,chrm2,NCBIGene:1129
benzatropine,CHEBI:3048,parkinson disease,MONDO:0005180,chrm1,NCBIGene:1128
rasagiline,CHEBI:63620,parkinson disease,MONDO:0005180,bcl2,NCBIGene:596
rasagiline,CHEBI:63620,parkinson disease,MONDO:0005180,maob,NCBIGene:4129
rasagiline,CHEBI:63620,parkinson disease,MONDO:0005180,htr6,NCBIGene:3362
rasagiline,CHEBI:63620,parkinson disease,MONDO:0005180,maoa,NCBIGene:4128
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,htr6,NCBIGene:3362
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,htr1a,NCBIGene:3350
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,drd1,NCBIGene:1812
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adra2a,NCBIGene:150
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,drd4,NCBIGene:1815
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,drd3,NCBIGene:1814
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adra1b,NCBIGene:147
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,drd2,NCBIGene:1813
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,abcb1,NCBIGene:5243
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adra1d,NCBIGene:146
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adra1a,NCBIGene:148
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,drd5,NCBIGene:1816
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adra2b,NCBIGene:151
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,htr7,NCBIGene:3363
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,htr2a,NCBIGene:3356
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adrb1,NCBIGene:153
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adra2c,NCBIGene:152
bromocriptine,CHEBI:3181,parkinson disease,MONDO:0005180,adrb2,NCBIGene:154
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,drd3,NCBIGene:1814
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,adra2c,NCBIGene:152
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,adra2a,NCBIGene:150
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,drd2,NCBIGene:1813
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,adra2b,NCBIGene:151
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,adra1d,NCBIGene:146
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,drd4,NCBIGene:1815
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,drd5,NCBIGene:1816
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,htr2a,NCBIGene:3356
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,drd1,NCBIGene:1812
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,htr1a,NCBIGene:3350
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,adra1b,NCBIGene:147
apomorphine,CHEBI:48538,parkinson disease,MONDO:0005180,adra1a,NCBIGene:148
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adra2b,NCBIGene:151
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adrb3,NCBIGene:155
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adrb2,NCBIGene:154
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adra1d,NCBIGene:146
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adra1b,NCBIGene:147
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adra2a,NCBIGene:150
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adra1a,NCBIGene:148
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adrb1,NCBIGene:153
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,ddc,NCBIGene:1644
droxidopa,CHEBI:31524,parkinson disease,MONDO:0005180,adra2c,NCBIGene:152
carbidopa (anhydrous),CHEBI:39585,parkinson disease,MONDO:0005180,ddc,NCBIGene:1644
cycrimine,CHEBI:59692,parkinson disease,MONDO:0005180,chrm1,NCBIGene:1128
(-)-selegiline,CHEBI:9086,parkinson disease,MONDO:0005180,abcb1,NCBIGene:5243
(-)-selegiline,CHEBI:9086,parkinson disease,MONDO:0005180,maoa,NCBIGene:4128
(-)-selegiline,CHEBI:9086,parkinson disease,MONDO:0005180,cyp2e1,NCBIGene:1571
(-)-selegiline,CHEBI:9086,parkinson disease,MONDO:0005180,cyp2d6,NCBIGene:1565
(-)-selegiline,CHEBI:9086,parkinson disease,MONDO:0005180,maob,NCBIGene:4129
procyclidine,CHEBI:8448,parkinson disease,MONDO:0005180,chrm2,NCBIGene:1129
procyclidine,CHEBI:8448,parkinson disease,MONDO:0005180,chrm4,NCBIGene:1132
procyclidine,CHEBI:8448,parkinson disease,MONDO:0005180,chrm1,NCBIGene:1128
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,drd1,NCBIGene:1812
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,cyp2d6,NCBIGene:1565
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,drd4,NCBIGene:1815
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,adra2a,NCBIGene:150
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,drd2,NCBIGene:1813
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,htr2a,NCBIGene:3356
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,adra2c,NCBIGene:152
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,drd3,NCBIGene:1814
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,htr1a,NCBIGene:3350
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,drd5,NCBIGene:1816
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,adra2b,NCBIGene:151
ropinirole,CHEBI:8888,parkinson disease,MONDO:0005180,htr7,NCBIGene:3363
biperiden,CHEBI:3112,parkinson disease,MONDO:0005180,abcb1,NCBIGene:5243
biperiden,CHEBI:3112,parkinson disease,MONDO:0005180,chrm2,NCBIGene:1129
biperiden,CHEBI:3112,parkinson disease,MONDO:0005180,cyp2d6,NCBIGene:1565
biperiden,CHEBI:3112,parkinson disease,MONDO:0005180,chrm1,NCBIGene:1128
biperiden,CHEBI:3112,parkinson disease,MONDO:0005180,chrm4,NCBIGene:1132
entacapone,CHEBI:4798,parkinson disease,MONDO:0005180,comt,NCBIGene:1312
tolcapone,CHEBI:63630,parkinson disease,MONDO:0005180,comt,NCBIGene:1312
dabrafenib,CHEBI:75045,metastatic melanoma,MONDO:0005191,sik1,NCBIGene:150094
dabrafenib,CHEBI:75045,metastatic melanoma,MONDO:0005191,fyn,NCBIGene:2534
dabrafenib,CHEBI:75045,metastatic melanoma,MONDO:0005191,cdk6,NCBIGene:1021
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb8,NCBIGene:347688
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb3,NCBIGene:10381
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb,NCBIGene:203068
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb1,NCBIGene:81027
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb4a,NCBIGene:10382
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb2a,NCBIGene:7280
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb2b,NCBIGene:347733
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb4b,NCBIGene:10383
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212,tubb6,NCBIGene:84617
danazol,CHEBI:4315,breast fibrocystic disease,MONDO:0005219,ar,NCBIGene:367
danazol,CHEBI:4315,breast fibrocystic disease,MONDO:0005219,pgr,NCBIGene:5241
danazol,CHEBI:4315,breast fibrocystic disease,MONDO:0005219,shbg,NCBIGene:6462
danazol,CHEBI:4315,breast fibrocystic disease,MONDO:0005219,gnrhr,NCBIGene:2798
etoposide,CHEBI:4911,non-small cell lung carcinoma,MONDO:0005233,gstp1,NCBIGene:2950
etoposide,CHEBI:4911,non-small cell lung carcinoma,MONDO:0005233,cyp2e1,NCBIGene:1571
etoposide,CHEBI:4911,non-small cell lung carcinoma,MONDO:0005233,abcb1,NCBIGene:5243
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb4a,NCBIGene:10382
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb1,NCBIGene:81027
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb8,NCBIGene:347688
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,abcb1,NCBIGene:5243
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb2b,NCBIGene:347733
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb4b,NCBIGene:10383
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb,NCBIGene:203068
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb2a,NCBIGene:7280
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb3,NCBIGene:10381
vincaleukoblastine,CHEBI:27375,non-small cell lung carcinoma,MONDO:0005233,tubb6,NCBIGene:84617
carboplatin,PUBCHEM.COMPOUND:10339178,non-small cell lung carcinoma,MONDO:0005233,nqo1,NCBIGene:1728
carboplatin,PUBCHEM.COMPOUND:10339178,non-small cell lung carcinoma,MONDO:0005233,gstp1,NCBIGene:2950
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,rrm2,NCBIGene:6241
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,rrm1,NCBIGene:6240
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,pole,NCBIGene:5426
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,abcb1,NCBIGene:5243
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,pold1,NCBIGene:5424
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,cmpk1,NCBIGene:51727
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,pola1,NCBIGene:5422
gemcitabine,CHEBI:175901,non-small cell lung carcinoma,MONDO:0005233,tyms,NCBIGene:7298
ifosfamide,CHEBI:5864,non-small cell lung carcinoma,MONDO:0005233,cyp2a6,NCBIGene:1548
gefitinib,CHEBI:49668,non-small cell lung carcinoma,MONDO:0005233,map3k19,NCBIGene:80122
gefitinib,CHEBI:49668,non-small cell lung carcinoma,MONDO:0005233,abcb1,NCBIGene:5243
gefitinib,CHEBI:49668,non-small cell lung carcinoma,MONDO:0005233,egfr,NCBIGene:1956
gefitinib,CHEBI:49668,non-small cell lung carcinoma,MONDO:0005233,map2k5,NCBIGene:5607
gefitinib,CHEBI:49668,non-small cell lung carcinoma,MONDO:0005233,stk10,NCBIGene:6793
